,powerPlay,AverageScore,battingTeam,bowlingTeam,city,delivery_left,score,CurrentRunRate,wicketsLeft,Run_In_Last5,Wickets_In_Last5,Final_Score,innings
90042,0,179.33333333333334,South Africa,Ireland,Belfast,61,63,6.406779661016949,10,33.0,0.0,189,1
154004,0,109.5,West Indies,Pakistan,Karachi,58,57,5.516129032258064,7,28.0,2.0,123,2
119312,0,135.609756097561,Pakistan,South Africa,Colombo,50,63,5.4,6,26.0,0.0,136,2
35554,0,168.44444444444446,England,Sri Lanka,Southampton,73,61,7.787234042553192,10,39.0,0.0,180,1
106357,0,149.27586206896552,South Africa,New Zealand,Johannesburg,47,89,7.315068493150685,7,40.0,1.0,131,2
117933,0,135.609756097561,South Africa,India,Colombo,51,81,7.043478260869565,7,35.0,0.0,151,2
29766,1,153.14285714285714,Sri Lanka,Pakistan,Colombo,87,44,8.0,8,39.0,2.0,172,1
1053,0,159.2,India,West Indies,Lauderhill,56,85,7.96875,9,33.0,1.0,167,1
168186,0,145.2,Australia,West Indies,Brisbane,30,130,8.666666666666666,5,48.0,3.0,164,2
74584,0,157.0,India,Sri Lanka,Ranchi,11,179,9.853211009174311,7,55.0,1.0,196,1
30038,0,153.14285714285714,South Africa,Australia,Colombo,62,62,6.413793103448277,7,33.0,1.0,146,1
106509,0,149.27586206896552,Pakistan,South Africa,Johannesburg,73,68,8.680851063829788,9,51.0,1.0,189,2
55925,0,155.71428571428572,India,Bangladesh,Nagpur,19,144,8.554455445544555,5,50.0,3.0,174,1
72987,0,140.16666666666666,England,West Indies,Guyana,6,182,9.578947368421053,6,73.0,0.0,191,1
50372,0,168.66666666666666,West Indies,New Zealand,Auckland,27,170,10.96774193548387,3,66.0,2.0,180,1
49891,0,168.66666666666666,England,New Zealand,Auckland,8,198,10.607142857142856,4,47.0,3.0,214,1
137242,0,149.95833333333334,New Zealand,England,Auckland,2,164,8.338983050847457,1,36.0,3.0,174,2
114354,0,162.58333333333334,New Zealand,Zimbabwe,Hamilton,33,142,9.793103448275861,8,47.0,2.0,202,2
56508,0,155.71428571428572,Afghanistan,Zimbabwe,Nagpur,48,86,7.166666666666667,6,28.0,2.0,186,1
50,0,159.2,West Indies,India,Lauderhill,72,37,4.625,5,17.0,3.0,95,1
15581,0,170.24137931034483,West Indies,South Africa,Johannesburg,44,60,4.736842105263158,6,19.0,2.0,131,1
61499,0,154.66666666666666,Zimbabwe,Ireland,Bready,0,124,6.2,6,37.0,1.0,124,1
153207,0,148.54545454545453,Pakistan,South Africa,Lahore,65,73,7.963636363636364,8,38.0,2.0,169,2
55316,0,148.20689655172413,West Indies,Pakistan,Mirpur,11,128,7.045871559633027,5,49.0,1.0,166,1
82079,0,177.33333333333334,New Zealand,South Africa,Centurion,28,137,8.934782608695652,6,45.0,2.0,177,1
22710,0,157.21428571428572,Zimbabwe,New Zealand,Harare,39,84,6.222222222222222,6,34.0,1.0,123,1
137177,0,149.95833333333334,New Zealand,England,Auckland,67,77,8.716981132075471,8,37.0,1.0,174,2
91049,0,134.5,Pakistan,Sri Lanka,King City,40,89,6.675,6,32.0,1.0,132,1
9561,0,138.1627906976744,Sri Lanka,Australia,Dubai,74,62,8.08695652173913,9,38.0,0.0,154,1
68026,0,191.0,Pakistan,West Indies,Karachi,21,164,9.93939393939394,8,56.0,1.0,205,1
102064,0,128.3953488372093,Pakistan,India,Dubai,42,101,7.769230769230769,10,49.0,0.0,152,2
100994,0,128.3953488372093,Pakistan,Australia,Dubai,51,63,5.478260869565218,8,24.0,0.0,109,2
20999,0,157.21428571428572,Pakistan,Zimbabwe,Harare,30,91,6.066666666666666,5,24.0,2.0,136,1
16701,0,162.46666666666667,Pakistan,New Zealand,Wellington,28,65,4.239130434782608,3,24.0,1.0,105,1
104459,0,149.27586206896552,South Africa,West Indies,Johannesburg,64,93,9.964285714285714,8,43.0,2.0,208,2
159675,0,139.8,Sri Lanka,Australia,Adelaide,7,92,4.88495575221239,1,22.0,4.0,99,2
166659,0,166.66666666666666,India,England,Ahmedabad,81,59,9.076923076923077,9,53.0,0.0,166,2
43992,0,152.8,West Indies,England,London,13,114,6.392523364485982,3,29.0,5.0,125,1
71286,0,181.5,Pakistan,New Zealand,Christchurch,39,105,7.777777777777778,7,24.0,3.0,183,1
111805,0,138.07142857142858,Zimbabwe,Pakistan,Harare,1,160,8.067226890756302,4,51.0,1.0,160,2
46919,0,158.30769230769232,England,South Africa,Durban,80,68,10.2,9,54.0,1.0,204,1
95220,0,143.0,South Africa,England,Nottingham,82,29,4.578947368421053,9,27.0,1.0,114,2
130139,0,141.33333333333334,Pakistan,Sri Lanka,London,63,55,5.7894736842105265,7,25.0,2.0,131,2
28709,0,153.14285714285714,India,South Africa,Colombo,40,95,7.125,6,36.0,1.0,152,1
142610,0,130.71428571428572,India,Sri Lanka,Nagpur,74,89,11.608695652173912,9,57.0,0.0,186,2
172025,0,131.5,South Africa,India,Dharamsala,8,188,10.071428571428571,7,62.0,0.0,200,2
125324,0,129.41666666666666,New Zealand,England,Abu Dhabi,77,41,5.720930232558139,8,28.0,1.0,167,2
137453,0,149.95833333333334,New Zealand,Zimbabwe,Auckland,48,113,9.416666666666666,8,47.0,0.0,160,2
2089,0,154.0,Australia,Pakistan,St Lucia,6,191,10.052631578947368,5,64.0,3.0,191,1
88512,0,136.0,South Africa,West Indies,Antigua,46,60,4.864864864864865,5,23.0,3.0,120,1
19165,0,145.89473684210526,Bangladesh,New Zealand,Dhaka,38,91,6.658536585365854,7,40.0,3.0,141,1
25644,0,177.6,Australia,India,Chandigarh,63,77,8.105263157894736,7,22.0,2.0,160,1
47823,0,183.33333333333334,Bangladesh,India,Rajkot,37,105,7.590361445783132,6,34.0,3.0,153,1
57594,0,163.23076923076923,Pakistan,Australia,Sydney,83,39,6.324324324324324,8,34.0,1.0,107,1
123116,0,147.11764705882354,England,West Indies,Pallekele,72,49,6.125,8,41.0,0.0,164,2
133762,0,146.15384615384616,South Africa,Australia,Durban,58,75,7.258064516129032,5,34.0,3.0,158,2
34883,0,169.58823529411765,Pakistan,New Zealand,Pallekele,3,170,8.717948717948717,5,41.0,3.0,177,1
69791,0,142.375,England,South Africa,Cardiff,50,108,9.257142857142858,9,58.0,0.0,181,1
11942,1,138.1627906976744,Afghanistan,Ireland,Dubai,90,45,9.0,8,39.0,2.0,152,1
44448,0,152.8,England,Pakistan,London,51,105,9.130434782608695,8,31.0,0.0,185,1
167297,0,156.33333333333334,West Indies,Australia,Gros Islet,37,117,8.457831325301205,7,28.0,1.0,185,2
150961,0,132.1764705882353,Pakistan,West Indies,Barbados,28,96,6.260869565217391,6,38.0,1.0,115,2
143162,0,130.71428571428572,West Indies,South Africa,Nagpur,6,114,6.0,3,27.0,3.0,123,2
119785,0,135.609756097561,Sri Lanka,Pakistan,Colombo,43,99,7.7142857142857135,7,32.0,1.0,120,2
157805,0,130.5,England,India,Manchester,59,91,8.950819672131148,7,41.0,2.0,169,2
151769,0,180.125,India,Sri Lanka,Mumbai,67,49,5.547169811320754,8,28.0,1.0,139,2
166468,0,166.66666666666666,England,India,Ahmedabad,50,124,10.62857142857143,9,57.0,0.0,188,2
126426,0,129.41666666666666,Pakistan,Sri Lanka,Abu Dhabi,6,133,7.0,5,43.0,2.0,142,2
153456,0,148.54545454545453,Pakistan,Zimbabwe,Lahore,36,142,10.142857142857142,9,44.0,1.0,173,2
56344,1,155.71428571428572,India,England,Nagpur,88,39,7.3125,9,36.0,1.0,144,1
81136,0,131.66666666666666,South Africa,Australia,Port Elizabeth,56,87,8.15625,8,35.0,2.0,158,1
108810,0,125.15789473684211,Australia,Bangladesh,Dhaka,34,83,5.790697674418604,4,20.0,1.0,105,2
127466,0,129.41666666666666,Pakistan,Sri Lanka,Abu Dhabi,73,40,5.1063829787234045,8,29.0,1.0,103,2
2262,0,154.0,India,Sri Lanka,St Lucia,79,63,9.219512195121952,9,52.0,1.0,163,1
87902,0,165.5,Afghanistan,West Indies,Lucknow,43,79,6.1558441558441555,7,32.0,0.0,156,1
2507,1,154.0,India,South Africa,St Lucia,86,32,5.647058823529411,8,27.0,1.0,186,1
42178,1,152.8,Sri Lanka,Pakistan,London,88,60,11.25,10,42.0,0.0,150,1
76536,0,181.5,South Africa,Bangladesh,Bloemfontein,35,130,9.176470588235295,7,39.0,2.0,195,1
136733,0,149.95833333333334,West Indies,New Zealand,Auckland,4,149,7.706896551724139,3,35.0,3.0,155,2
152833,1,148.54545454545453,Pakistan,Sri Lanka,Lahore,89,27,5.225806451612903,7,27.0,3.0,101,2
52839,0,148.20689655172413,Bangladesh,Australia,Mirpur,31,112,7.550561797752809,8,44.0,0.0,153,1
89943,0,179.33333333333334,South Africa,Ireland,Belfast,39,78,5.777777777777778,5,25.0,1.0,159,1
76622,0,156.0,India,New Zealand,Delhi,72,56,7.0,10,35.0,0.0,202,1
34194,0,169.58823529411765,West Indies,Sri Lanka,Pallekele,73,38,4.851063829787234,8,26.0,2.0,129,1
122231,0,147.11764705882354,Pakistan,Bangladesh,Pallekele,22,152,9.306122448979593,8,47.0,2.0,178,2
124643,0,143.44444444444446,Australia,England,Southampton,58,91,8.806451612903226,10,39.0,0.0,160,2
104820,0,149.27586206896552,South Africa,Australia,Johannesburg,66,50,5.555555555555555,6,32.0,1.0,148,2
26165,0,177.6,South Africa,India,Chandigarh,46,91,7.378378378378378,7,44.0,2.0,149,1
87267,0,153.33333333333334,Sri Lanka,New Zealand,Kandy,53,81,7.253731343283582,8,41.0,1.0,161,1
133808,0,146.15384615384616,South Africa,Australia,Durban,15,141,8.057142857142857,3,46.0,1.0,158,2
157057,0,174.0,India,West Indies,Chennai,51,97,8.434782608695652,8,43.0,0.0,182,2
55539,0,148.20689655172413,Pakistan,Bangladesh,Mirpur,36,97,6.928571428571429,6,36.0,2.0,135,1
7411,0,156.9047619047619,New Zealand,Pakistan,Cape Town,21,109,6.606060606060606,3,32.0,5.0,143,1
58427,1,163.23076923076923,Australia,India,Sydney,87,49,8.909090909090908,9,48.0,1.0,171,1
103019,0,128.3953488372093,Ireland,Netherlands,Dubai,0,137,6.793388429752066,1,42.0,3.0,137,2
25401,0,178.75,New Zealand,Pakistan,Hamilton,59,83,8.163934426229508,9,40.0,0.0,185,1
140087,1,130.3448275862069,Pakistan,Sri Lanka,Mirpur,87,38,6.909090909090909,9,36.0,1.0,151,2
50113,0,168.66666666666666,Zimbabwe,New Zealand,Auckland,30,106,7.066666666666666,5,30.0,3.0,159,1
155480,0,130.42857142857142,Netherlands,Ireland,Dublin,8,175,9.375,6,38.0,3.0,183,2
138064,0,149.95833333333334,New Zealand,Pakistan,Auckland,17,149,8.679611650485436,3,58.0,1.0,153,2
158344,0,130.5,England,Pakistan,Manchester,77,68,9.488372093023255,8,46.0,2.0,199,2
131434,1,141.33333333333334,West Indies,India,London,84,32,5.333333333333333,9,23.0,1.0,156,2
473,0,159.2,West Indies,New Zealand,Lauderhill,14,165,9.339622641509433,8,57.0,0.0,209,1
65351,0,191.25,South Africa,England,Mumbai,59,126,12.39344262295082,8,53.0,2.0,229,1
75998,0,181.8,Australia,South Africa,Adelaide,72,51,6.375,7,24.0,3.0,144,1
98870,0,149.28571428571428,Australia,South Africa,Cape Town,80,58,8.7,9,44.0,0.0,147,2
36977,0,146.41666666666666,England,Pakistan,Abu Dhabi,5,119,6.208695652173913,4,36.0,2.0,129,1
119457,0,135.609756097561,Bangladesh,Sri Lanka,Colombo,30,157,10.466666666666667,7,54.0,1.0,215,2
60434,0,149.0,Afghanistan,Bangladesh,Chattogram,5,129,6.730434782608695,3,32.0,2.0,138,1
16695,0,162.46666666666667,Pakistan,New Zealand,Wellington,34,55,3.837209302325581,3,17.0,1.0,105,1
82199,0,177.33333333333334,South Africa,Australia,Centurion,33,95,6.551724137931035,7,26.0,1.0,156,1
13353,0,170.24137931034483,New Zealand,Sri Lanka,Johannesburg,65,76,8.290909090909091,8,53.0,1.0,164,1
44674,0,139.66666666666666,Zimbabwe,Pakistan,Rawalpindi,69,64,7.529411764705882,7,30.0,1.0,134,1
166433,0,166.66666666666666,England,India,Ahmedabad,83,62,10.054054054054054,9,56.0,0.0,188,2
100177,0,128.3953488372093,South Africa,Pakistan,Dubai,51,62,5.391304347826087,9,22.0,0.0,99,2
113864,0,162.58333333333334,New Zealand,Pakistan,Hamilton,30,136,9.066666666666666,9,44.0,0.0,164,2
146696,0,130.8,New Zealand,Netherlands,Chattogram,73,53,6.765957446808511,9,43.0,1.0,152,2
131428,1,141.33333333333334,West Indies,India,London,90,32,6.4,9,32.0,1.0,156,2
57383,0,163.23076923076923,Australia,England,Sydney,46,147,11.918918918918918,7,61.0,2.0,221,1
4921,0,160.83333333333334,Ireland,India,Nottingham,32,72,4.909090909090909,4,24.0,1.0,112,1
129800,0,141.33333333333334,Netherlands,Pakistan,London,42,71,5.461538461538462,3,25.0,5.0,93,2
75877,0,181.8,Australia,Sri Lanka,Adelaide,69,81,9.529411764705882,10,51.0,0.0,233,1
89022,0,134.0,West Indies,Ireland,Jamaica,35,68,4.8,6,23.0,1.0,96,1
88533,0,136.0,South Africa,West Indies,Antigua,26,88,5.617021276595745,5,32.0,2.0,120,1
7806,0,138.1627906976744,Netherlands,Afghanistan,Dubai,0,149,7.45,4,49.0,1.0,149,1
28710,0,153.14285714285714,India,South Africa,Colombo,39,97,7.185185185185185,6,37.0,1.0,152,1
34954,0,169.58823529411765,Australia,Sri Lanka,Pallekele,55,120,11.076923076923077,9,49.0,0.0,263,1
73592,0,151.36363636363637,India,England,Manchester,48,105,8.75,8,50.0,1.0,165,1
51892,0,143.0,Pakistan,Bangladesh,Kolkata,32,131,8.931818181818182,8,43.0,1.0,201,1
78961,0,163.0,England,South Africa,Chester-le-Street,81,42,6.461538461538462,8,33.0,2.0,118,1
141624,0,130.3448275862069,Bangladesh,West Indies,Mirpur,24,139,8.6875,9,47.0,0.0,179,2
103732,0,149.27586206896552,South Africa,Australia,Johannesburg,60,59,5.9,3,26.0,5.0,89,2
25677,0,177.6,Australia,India,Chandigarh,33,110,7.586206896551724,6,31.0,1.0,160,1
88490,0,136.0,South Africa,West Indies,Antigua,68,44,5.0769230769230775,7,30.0,2.0,120,1
84900,0,171.66666666666666,Australia,West Indies,Gros Islet,0,189,9.45,4,43.0,1.0,189,1
63728,0,153.88235294117646,West Indies,Australia,Barbados,2,160,8.135593220338983,0,22.0,5.0,160,1
30256,1,153.14285714285714,Sri Lanka,Bangladesh,Colombo,92,57,12.214285714285714,9,57.0,1.0,214,1
163380,1,103.0,Pakistan,Sri Lanka,Hambantota,90,17,3.4,7,17.0,3.0,95,2
111923,0,138.07142857142858,Australia,Zimbabwe,Harare,8,142,7.607142857142857,5,33.0,3.0,154,2
78483,0,182.33333333333334,England,Australia,Hobart,65,88,9.600000000000001,8,42.0,1.0,155,1
137214,0,149.95833333333334,New Zealand,England,Auckland,30,130,8.666666666666666,4,42.0,3.0,174,2
50454,0,168.66666666666666,New Zealand,India,Auckland,46,98,7.945945945945946,6,49.0,1.0,158,1
92622,0,119.2,West Indies,Bangladesh,Lauderhill,38,104,7.609756097560976,6,39.0,0.0,159,2
56050,0,155.71428571428572,Afghanistan,West Indies,Nagpur,15,99,5.6571428571428575,4,42.0,1.0,123,1
49201,0,168.66666666666666,New Zealand,West Indies,Auckland,80,50,7.5,8,40.0,2.0,155,1
28571,0,153.14285714285714,Pakistan,Australia,Colombo,55,70,6.461538461538461,8,40.0,0.0,149,1
92352,0,119.2,New Zealand,West Indies,Lauderhill,65,49,5.345454545454546,5,23.0,5.0,116,2
305,0,159.2,New Zealand,Sri Lanka,Lauderhill,63,45,4.7368421052631575,5,32.0,1.0,81,1
139162,0,126.0,India,West Indies,Kolkata,48,69,5.75,6,24.0,1.0,110,2
151072,0,132.1764705882353,West Indies,Sri Lanka,Barbados,29,99,6.527472527472527,6,23.0,1.0,138,2
125680,0,129.41666666666666,Australia,South Africa,Abu Dhabi,77,34,4.7441860465116275,8,26.0,1.0,121,2
80624,0,182.0,England,New Zealand,Napier,77,58,8.093023255813954,9,47.0,1.0,241,1
134433,0,146.15384615384616,South Africa,New Zealand,Durban,42,101,7.769230769230769,8,41.0,1.0,152,2
111962,1,138.07142857142858,Bangladesh,Zimbabwe,Harare,90,32,6.4,8,32.0,2.0,143,2
13513,0,170.24137931034483,South Africa,India,Johannesburg,29,142,9.362637362637363,8,58.0,1.0,219,1
108903,0,125.15789473684211,Australia,Bangladesh,Dhaka,55,62,5.723076923076923,9,42.0,0.0,117,2
59706,0,149.0,England,New Zealand,Chattogram,48,103,8.583333333333334,7,33.0,2.0,172,1
142499,0,130.3448275862069,India,Bangladesh,Mirpur,69,58,6.823529411764706,9,41.0,0.0,141,2
55366,0,148.20689655172413,Pakistan,Bangladesh,Mirpur,83,32,5.189189189189189,10,28.0,0.0,141,1
72227,0,174.0,New Zealand,India,Chennai,18,141,8.294117647058824,6,50.0,2.0,167,1
34798,1,169.58823529411765,Pakistan,New Zealand,Pallekele,86,47,8.294117647058822,9,46.0,1.0,177,1
123601,1,147.11764705882354,Sri Lanka,Australia,Pallekele,87,54,9.818181818181818,7,45.0,3.0,178,2
7484,0,156.9047619047619,England,Australia,Cape Town,71,49,6.0,7,27.0,3.0,135,1
85351,0,171.66666666666666,West Indies,Australia,Gros Islet,54,124,11.272727272727273,8,41.0,1.0,199,1
127293,0,129.41666666666666,South Africa,Bangladesh,Abu Dhabi,42,80,6.153846153846154,7,39.0,0.0,86,2
49274,0,168.66666666666666,New Zealand,West Indies,Auckland,9,142,7.675675675675675,4,40.0,3.0,155,1
39805,0,172.66666666666666,West Indies,South Africa,St George's,29,100,6.593406593406594,5,32.0,2.0,167,1
129368,0,131.0,India,Australia,Melbourne,55,75,6.9230769230769225,9,33.0,1.0,135,2
84726,0,171.66666666666666,West Indies,England,Gros Islet,38,101,7.390243902439025,7,48.0,0.0,160,1
167392,0,156.33333333333334,West Indies,Australia,Gros Islet,65,70,7.636363636363637,8,33.0,1.0,142,2
153436,0,148.54545454545453,Pakistan,Zimbabwe,Lahore,56,118,11.0625,10,51.0,0.0,173,2
11335,0,138.1627906976744,Australia,Pakistan,Dubai,79,38,5.560975609756098,8,27.0,2.0,89,1
34844,0,169.58823529411765,Pakistan,New Zealand,Pallekele,40,121,9.075,9,42.0,0.0,177,1
64341,0,153.88235294117646,England,West Indies,Barbados,77,38,5.3023255813953485,7,25.0,2.0,152,1
15130,0,170.24137931034483,South Africa,Sri Lanka,Johannesburg,38,115,8.414634146341463,9,57.0,0.0,198,1
125216,0,129.41666666666666,Ireland,Sri Lanka,Abu Dhabi,72,52,6.5,7,32.0,1.0,101,2
169957,0,122.75,West Indies,Afghanistan,Lucknow,6,99,5.2105263157894735,3,24.0,1.0,106,2
46680,0,158.30769230769232,India,South Africa,Durban,76,67,9.136363636363637,9,49.0,1.0,168,1
46934,0,158.30769230769232,England,South Africa,Durban,65,88,9.600000000000001,8,60.0,1.0,204,1
50313,0,168.66666666666666,West Indies,New Zealand,Auckland,82,63,9.947368421052632,5,41.0,5.0,180,1
139421,0,130.3448275862069,Sri Lanka,Bangladesh,Mirpur,1,124,6.2521008403361344,2,32.0,4.0,124,2
100345,1,128.3953488372093,Pakistan,Australia,Dubai,86,21,3.705882352941176,5,16.0,5.0,74,2
51392,0,143.0,New Zealand,Bangladesh,Kolkata,42,74,5.6923076923076925,8,22.0,1.0,145,1
83995,0,174.16666666666666,India,England,Ahmedabad,30,157,10.466666666666667,8,47.0,1.0,224,1
62986,0,136.0,Netherlands,Bangladesh,The Hague,8,124,6.642857142857142,3,26.0,2.0,144,1
156912,0,174.0,India,New Zealand,Chennai,71,66,8.081632653061225,9,40.0,0.0,166,2
78383,0,180.0,Ireland,Afghanistan,Greater Noida,43,112,8.727272727272727,8,39.0,1.0,172,1
111870,0,138.07142857142858,Australia,Zimbabwe,Harare,60,72,7.2,8,43.0,0.0,154,2
141370,0,130.3448275862069,Bangladesh,West Indies,Mirpur,35,80,5.647058823529412,5,28.0,2.0,135,2
144557,0,141.92307692307693,Australia,South Africa,Sydney,80,53,7.949999999999999,8,40.0,2.0,146,2
62946,0,136.0,Netherlands,Bangladesh,The Hague,47,86,7.068493150684932,6,37.0,1.0,144,1
100952,1,128.3953488372093,Pakistan,Australia,Dubai,93,27,6.0,8,27.0,2.0,109,2
91525,0,118.0,India,Australia,Guwahati,64,55,5.892857142857142,6,28.0,1.0,118,1
142255,1,130.3448275862069,Bangladesh,Pakistan,Mirpur,87,38,6.909090909090909,8,28.0,2.0,143,2
124319,0,143.44444444444446,England,Australia,Southampton,22,130,7.959183673469388,7,38.0,2.0,158,2
119524,0,135.609756097561,India,Bangladesh,Colombo,83,57,9.243243243243242,8,50.0,2.0,168,2
12897,0,138.1627906976744,Sri Lanka,Pakistan,Dubai,11,182,10.01834862385321,8,50.0,1.0,211,1
136351,0,149.95833333333334,New Zealand,Sri Lanka,Auckland,44,82,6.473684210526316,7,28.0,2.0,116,2
28551,0,153.14285714285714,Pakistan,Australia,Colombo,75,40,5.333333333333333,8,32.0,1.0,149,1
156197,0,148.0,Australia,New Zealand,Christchurch,63,59,6.2105263157894735,5,40.0,1.0,131,2
165879,0,154.25,England,South Africa,Centurion,17,190,11.067961165048542,6,50.0,2.0,226,2
163977,0,156.75,Pakistan,New Zealand,Napier,69,63,7.411764705882353,9,39.0,1.0,177,2
52119,0,143.0,Pakistan,India,Kolkata,50,60,5.142857142857143,8,26.0,2.0,118,1
148051,0,157.4,Afghanistan,Bangladesh,Dehradun,40,78,5.85,8,29.0,1.0,135,2
21262,0,157.21428571428572,Zimbabwe,India,Harare,18,92,5.411764705882353,4,14.0,2.0,111,1
145398,1,150.25,Zimbabwe,Netherlands,Rotterdam,92,37,7.928571428571428,8,37.0,2.0,150,2
58366,0,163.23076923076923,Australia,India,Sydney,26,143,9.127659574468085,8,50.0,0.0,186,1
76910,0,156.0,India,Bangladesh,Delhi,32,93,6.340909090909091,7,30.0,1.0,148,1
158336,1,130.5,England,Pakistan,Manchester,85,63,10.8,10,60.0,0.0,199,2
62596,0,174.5,Netherlands,Ireland,Al Amarat,26,138,8.808510638297873,7,37.0,1.0,167,1
64262,0,153.88235294117646,Pakistan,England,Barbados,31,102,6.876404494382022,6,26.0,2.0,147,1
170353,0,105.5,Australia,India,Visakhapatnam,67,55,6.226415094339623,8,37.0,0.0,127,2
7145,0,156.9047619047619,South Africa,West Indies,Cape Town,33,116,8.0,7,41.0,1.0,165,1
86686,0,169.6,Pakistan,Australia,Birmingham,65,71,7.745454545454546,8,38.0,1.0,162,1
9694,0,138.1627906976744,West Indies,England,Dubai,65,42,4.581818181818182,5,19.0,3.0,55,1
30167,0,153.14285714285714,South Africa,Pakistan,Colombo,58,48,4.64516129032258,7,20.0,1.0,133,1
143977,0,141.92307692307693,Sri Lanka,Australia,Sydney,81,46,7.076923076923077,9,36.0,1.0,139,2
142676,0,130.71428571428572,India,Sri Lanka,Nagpur,11,169,9.302752293577981,2,44.0,2.0,186,2
81224,1,131.66666666666666,South Africa,New Zealand,Port Elizabeth,89,30,5.806451612903225,8,29.0,2.0,179,1
99972,0,128.3953488372093,New Zealand,India,Dubai,37,103,7.44578313253012,8,34.0,1.0,111,2
7108,0,156.9047619047619,South Africa,West Indies,Cape Town,69,57,6.705882352941177,8,33.0,2.0,165,1
128770,0,131.0,Pakistan,Australia,Melbourne,53,70,6.268656716417911,6,25.0,1.0,125,2
46297,0,158.30769230769232,New Zealand,England,Durban,81,33,5.076923076923077,6,22.0,3.0,164,1
134685,0,146.15384615384616,South Africa,India,Durban,31,91,6.134831460674157,5,43.0,0.0,116,2
27973,0,153.14285714285714,England,Afghanistan,Colombo,40,101,7.574999999999999,8,35.0,1.0,196,1
6672,0,156.9047619047619,India,South Africa,Cape Town,5,163,8.504347826086956,5,41.0,2.0,172,1
54220,0,148.20689655172413,Bangladesh,Zimbabwe,Mirpur,6,130,6.842105263157895,3,32.0,4.0,135,1
136562,0,149.95833333333334,India,New Zealand,Auckland,66,57,6.333333333333333,8,33.0,1.0,135,2
99619,0,128.3953488372093,Pakistan,Afghanistan,Dubai,30,101,6.733333333333333,7,28.0,2.0,148,2
